ID	5_11_1_1	5_12_2_1	5_13_5_1	5_14_1_1	5_14_5_1	5_12_2_3	5_13_5_3	5_14_1_3	5_14_5_3	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5
6726_1	11	0	5	1	0	3	90	3	98	47	203	131	21	192
6725_1	4	0	1	0	0	2	60	0	26	22	63	46	8	85
6724_1	2	0	2	0	1	12	131	17	174	22	39	114	24	258
6723_1	8	6	2	3	5	1	27	2	4	2	10	5	0	27
6722_1	16	1	11	4	1	50	100	14	288	21	63	197	24	341
6721_1	31	2	8	5	1	2	267	3	281	26	634	150	10	94
6720_1	1	0	0	0	0	1	6	0	5	95	9	32	18	83
672_1	10	1	1	0	0	6	12	0	13	14	54	21	3	49
6719_1	7	3	1	2	0	1	12	0	13	30	17	14	6	27
6718_1	4	0	0	0	0	0	2	3	5	0	0	4	0	10
6717_1	1	0	2	0	0	8	3	0	5	1	3	3	1	10
6716_1	7	0	1	0	0	3	5	0	16	1	4	0	0	3
6715_1	4	0	1	0	0	2	10	0	13	4	21	40	2	17
6714_1	3	0	4	0	0	9	7	6	21	5	13	12	3	19
6713_1	23	1	4	1	1	5	110	1	199	44	198	152	45	367
6712_1	7	0	1	0	0	1	17	0	56	11	85	31	2	63
6711_1	12	0	0	1	0	0	2	0	33	2	7	6	3	25
6710_1	19	0	2	0	0	1	8	3	33	1	18	15	0	23
671_1	23	0	2	1	0	2	5	0	39	1	12	10	2	17
6709_1	12	0	1	1	0	1	7	2	46	6	20	28	2	44
6708_1	6	1	5	0	1	4	104	1	72	23	176	80	18	177
6707_1	8	1	2	2	1	2	31	1	50	64	94	125	54	335
6706_1	8	1	1	3	2	3	1	2	58	3	48	27	2	57
6705_1	1	0	0	0	0	0	0	0	1	0	0	0	0	5
6704_1	8	2	18	1	4	28	25	1	193	39	115	82	22	98
6703_1	3	0	1	1	0	7	11	3	42	6	5	16	5	27
6702_1	9	0	0	0	0	0	0	0	7	0	1	5	0	1
6700_1	3	4	1	1	1	0	1	0	12	0	3	3	0	10
670_1	2	0	1	0	2	2	12	0	11	2	5	4	2	21
67_1	3	2	1	0	0	0	30	0	57	12	30	77	19	79
6699_1	2	1	1	0	0	6	4	0	12	2	3	4	0	25
6698_1	0	0	1	0	0	1	19	0	20	1	73	15	12	78
6697_1	5	0	1	0	1	2	4	0	14	4	6	1	0	6
6696_1	1	0	0	0	0	6	17	1	35	7	5	30	5	74
6695_1	5	1	0	0	0	5	15	1	35	9	337	56	6	37
6694_1	24	1	7	0	1	2	71	2	54	23	109	68	7	142
6693_1	4	0	1	0	0	5	2	0	14	0	12	8	0	11
6692_1	4	1	5	2	2	8	53	3	103	28	97	69	17	298
6691_1	6	0	1	0	0	2	13	0	46	18	70	71	8	98
6690_1	0	0	1	0	0	3	0	1	1	2	2	0	0	3
669_1	12	0	0	0	2	5	9	0	39	2	36	42	1	70
6689_1	1	2	1	0	0	7	19	3	36	9	13	32	9	67
6688_1	8	0	25	0	0	11	41	3	54	212	129	807	12	53
6687_1	10	0	1	0	0	1	15	1	42	13	19	39	3	63
6686_1	0	1	0	0	1	3	3	0	3	3	2	4	0	14
6685_1	6	0	0	1	0	1	18	0	9	46	33	31	21	59
6684_1	22	2	7	2	2	7	89	3	266	48	442	343	25	276
6683_1	13	0	0	0	1	3	17	6	53	2	18	18	2	19
6682_1	60	0	12	0	1	65	152	51	420	39	163	391	40	486
6681_1	0	0	1	0	0	1	12	1	15	4	16	19	1	24
6680_1	10	0	9	1	4	1	99	2	117	40	217	134	26	230
668_1	6	0	0	0	0	0	0	0	4	1	1	0	0	5
6679_1	9	1	1	1	0	5	1	0	5	1	6	2	0	12
6678_1	18	1	7	0	1	3	27	5	81	16	62	47	3	169
6677_1	41	7	4	3	0	14	8	13	93	13	53	27	11	16
6676_1	7	0	2	1	1	3	28	2	88	16	48	125	13	176
6675_1	2	2	12	0	1	99	836	77	1240	202	257	866	187	2241
6674_1	4	0	0	0	0	2	0	0	4	0	6	0	0	3
6673_1	16	0	5	0	1	3	11	0	17	24	13	18	11	68
6672_1	13	0	6	1	0	5	48	1	98	15	71	49	13	163
6671_1	5	3	7	2	2	9	24	5	110	33	127	70	8	175
6670_1	6	0	1	0	0	4	8	1	20	100	47	151	48	70
667_1	7	0	1	0	0	2	8	0	18	4	19	15	2	21
6669_1	5	0	8	0	2	2	17	6	23	10	30	116	2	59
6668_1	22	1	15	0	6	13	92	2	125	89	230	251	43	317
6667_1	14	0	5	0	3	2	137	1	227	64	224	197	31	127
6666_1	20	3	12	4	3	14	27	2	62	12	33	95	7	93
6665_1	8	0	12	2	1	31	179	29	514	43	205	339	41	808
6664_1	0	0	2	0	0	0	11	0	38	5	30	33	1	14
6663_1	0	0	0	0	0	0	1	0	5	0	1	0	0	3
6662_1	0	0	0	0	0	0	1	0	2	0	0	3	0	1
6661_1	11	1	4	2	1	6	72	0	57	18	76	81	22	106
6660_1	9	0	5	5	2	17	42	8	96	23	80	87	9	135
666_1	30	4	2	1	1	5	45	3	92	43	241	215	39	169
6659_1	7	1	2	0	0	13	8	3	24	3	7	19	6	20
6658_1	4	0	1	0	0	0	49	0	22	2	140	20	11	28
6657_1	8	1	3	0	0	3	12	4	48	3	45	30	4	39
6656_1	18	1	9	1	1	10	211	0	266	96	236	148	43	567
6655_1	8	0	1	0	2	7	3	0	7	1	5	30	0	81
6654_1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6653_1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
6652_1	0	0	0	0	0	0	1	0	3	0	0	1	0	1
6651_1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6650_1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
665_1	10	1	2	0	1	6	8	0	8	66	29	5	31	96
6649_1	8	2	3	2	6	8	40	12	144	8	31	103	9	145
6648_1	12	1	17	1	3	13	330	1	277	95	589	340	29	598
6647_1	8	3	11	1	0	2	9	1	22	6	34	37	1	28
6646_1	6	0	0	0	1	1	3	0	6	3	10	10	1	4
6645_1	7	0	2	2	0	4	8	8	10	1	14	5	0	26
6644_1	23	0	1	3	1	12	64	3	175	46	150	152	18	308
6643_1	6	0	8	2	2	0	8	0	11	1	19	19	1	25
6642_1	0	0	0	0	0	0	0	0	3	0	2	2	0	1
6641_1	13	0	2	2	0	4	2	1	32	0	0	2	0	10
6640_1	3	0	5	0	1	9	33	3	59	18	120	81	14	37
664_1	5	0	2	0	2	5	40	0	45	9	65	43	5	91
6639_1	3	0	0	0	0	0	2	0	6	1	5	1	2	7
6638_1	1	0	0	0	0	0	9	1	19	7	13	13	0	38
6637_1	7	0	1	1	1	2	4	1	30	2	20	9	4	9
6635_1	5	0	8	0	1	2	25	2	35	8	33	54	2	44
6634_1	1	0	0	0	1	1	3	1	6	11	11	13	13	36
6633_1	2	0	0	0	0	7	9	4	30	1	8	19	0	27
6632_1	5	0	3	0	0	30	176	52	1286	27	115	463	66	316
6631_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6630_1	8	0	6	1	0	14	65	11	285	11	73	123	18	200
663_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6629_1	29	0	7	0	0	8	66	6	95	66	324	329	59	517
6628_1	3	0	0	0	0	4	4	0	8	11	5	5	1	10
6627_1	22	2	4	3	0	5	50	4	42	8	94	46	6	72
6626_1	18	0	0	1	0	2	7	2	15	0	5	8	0	75
6625_1	4	0	1	0	0	3	7	2	6	0	67	64	0	3
6624_1	3	0	1	0	0	1	4	0	58	3	47	23	1	66
6623_1	6	0	4	0	1	1	32	0	48	17	40	64	6	88
6622_1	26	7	4	3	2	6	16	4	44	5	18	27	5	52
6621_1	14	0	8	1	1	8	146	21	375	62	334	209	35	468
6620_1	2	0	0	0	0	0	7	0	6	2	19	6	2	21
662_1	10	0	4	0	0	0	2	1	23	4	3	17	1	20
6619_1	5	0	0	0	0	1	2	0	13	0	1	3	0	6
6618_1	8	0	2	0	0	5	9	1	17	4	6	6	0	14
6617_1	1	0	0	0	0	0	3	0	3	0	2	3	1	1
6616_1	3	0	1	1	0	0	7	0	9	0	2	7	0	20
6615_1	0	0	0	0	0	0	0	0	0	0	1	0	2	3
6614_1	1	0	0	0	0	0	3	0	0	1	2	1	0	6
6613_1	3	0	2	1	0	5	15	0	36	31	43	19	13	91
6612_1	9	1	5	0	0	9	47	6	128	19	73	68	8	119
6611_1	2	0	3	0	1	11	2	8	5	1	2	4	1	1
6610_1	32	3	11	3	0	17	72	12	409	16	151	304	10	390
661_1	1	0	0	0	2	2	5	0	2	1	4	1	0	14
6609_1	9	0	0	0	0	0	6	0	17	2	15	14	1	21
6608_1	16	1	2	0	0	7	384	2	33	36	29	19	8	199
6607_1	31	2	2	1	1	3	45	1	106	33	138	164	33	197
6606_1	4	1	1	2	0	2	8	2	28	1	16	25	2	37
6605_1	5	4	2	5	0	0	1	0	28	12	23	35	23	49
6604_1	15	1	4	1	0	13	66	3	103	19	71	63	15	185
6603_1	16	0	16	1	1	8	77	6	188	42	127	83	15	259
6602_1	22	0	0	1	0	1	1	0	15	0	0	2	1	0
6601_1	1	0	0	0	0	1	0	1	11	1	3	9	0	7
6600_1	10	1	1	0	0	2	44	0	29	8	97	64	17	88
660_1	15	0	3	1	0	9	16	2	48	93	65	126	36	160
66_1	2	0	0	0	0	7	5	1	5	2	19	6	3	42
6599_1	3	0	0	0	0	0	2	1	6	0	4	3	0	4
6598_1	7	2	4	0	1	12	46	6	62	10	29	19	4	39
6597_1	20	4	94	9	16	36	1524	13	2580	1089	8126	3067	533	7332
6596_1	11	0	0	1	0	4	5	3	45	0	5	2	0	8
6595_1	3	2	1	1	5	2	30	0	27	10	62	65	11	96
6594_1	0	0	0	0	0	0	5	0	1	3	3	29	1	5
6593_1	6	0	0	0	1	0	2	0	8	0	9	4	2	19
6592_1	36	0	7	3	0	10	71	5	214	34	131	158	17	274
6591_1	0	0	0	0	0	0	0	0	5	0	9	4	2	11
6590_1	1	1	1	0	0	1	30	1	34	5	78	12	9	70
659_1	20	0	2	0	1	1	200	0	182	16	856	150	17	77
6589_1	6	0	1	1	2	0	10	0	11	11	33	15	6	47
6588_1	3	0	0	1	0	4	0	0	4	1	1	1	0	13
6587_1	0	0	0	0	0	0	26	0	28	9	34	34	0	18
6586_1	21	3	4	3	1	2	12	1	26	1	5	14	4	17
6585_1	3	0	0	0	0	0	10	0	17	11	62	44	5	30
6584_1	17	1	4	2	3	1	10	0	58	1	4	34	1	23
6583_1	36	11	53	0	1	46	17	3	15	0	4	11	0	18
6582_1	13	2	3	0	1	4	31	1	28	7	35	9	6	39
6581_1and2	2	0	0	0	0	1	0	0	12	0	15	16	6	32
6580_1	11	1	9	1	0	25	93	10	81	16	50	52	10	94
658_1	1	0	1	1	0	0	1	0	10	1	5	9	3	3
6579_1	9	0	6	1	5	13	283	5	331	134	603	306	32	372
6578_1	19	1	6	1	1	16	22	11	81	5	25	49	5	48
6577_1	3	0	0	0	0	3	1	0	10	1	0	4	0	5
6576_1	9	1	3	1	0	0	56	1	52	27	92	61	22	245
6575_1	21	0	1	0	2	7	26	3	173	15	246	41	8	30
6574_1	5	0	0	2	0	0	5	1	16	3	3	9	1	10
6573_1	2	1	1	0	0	0	1	0	8	0	9	1	0	8
6572_1	1	0	0	0	0	0	1	0	0	0	0	2	0	0
6571_1	8	1	3	1	3	3	41	4	43	7	67	42	12	49
6570_1	18	1	8	3	0	42	33	25	117	17	22	56	7	100
657_1	9	0	1	0	0	4	32	0	24	47	181	42	27	69
6569_1	11	0	2	2	1	1	21	3	38	3	18	17	2	34
6568_1	4	0	1	0	1	5	39	6	65	5	121	55	6	66
6567_1	0	0	0	0	0	0	0	0	1	0	2	0	0	3
6566_1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
6565_1	5	1	1	0	0	2	2	1	12	0	6	4	1	11
6564_1	2	0	0	0	0	3	2	1	28	0	5	11	4	18
6563_1	2	0	0	0	0	1	2	0	7	0	3	2	0	5
6562_1	9	0	3	0	1	3	38	0	46	19	121	171	37	174
6561_1	7	1	0	0	0	2	3	3	7	0	2	5	0	13
6560_1	19	0	0	0	0	5	6	2	35	8	17	28	1	38
656_1	12	2	8	3	1	14	35	9	101	17	49	86	16	165
6559_1	7	0	0	0	0	0	2	1	9	9	4	10	1	30
6558_1	3	3	7	0	1	3	80	1	95	46	122	88	19	190
6557_1	9	0	0	0	0	1	12	0	17	15	74	58	12	89
6556_1	10	0	3	0	0	4	45	4	80	22	91	117	7	146
6555_1	6	0	0	0	0	2	0	0	21	0	2	3	0	4
6554_1	20	0	0	0	0	6	7	4	71	1	7	11	1	15
6553_1	6	1	1	0	0	0	0	1	11	0	25	6	0	17
6552_1	11	1	3	0	0	39	32	9	63	5	7	17	6	39
6551_1	12	1	9	0	2	0	111	1	111	57	212	122	26	332
6550_1	9	2	13	0	1	10	139	2	131	73	276	184	45	371
655_1	19	3	5	3	0	6	32	5	77	14	15	34	5	71
6549_1	9	1	1	2	0	2	9	0	46	4	1	15	3	30
6548_1	14	0	6	2	0	2	5	0	29	0	18	6	1	22
6547_1	8	3	3	2	0	7	62	2	85	10	147	180	16	139
6546_1	24	1	3	0	1	2	9	4	46	0	8	19	1	31
6545_1	4	0	1	0	0	0	5	0	17	0	7	5	1	6
6544_1	2	1	2	0	0	2	12	1	14	1	13	11	0	23
6543_1	3	0	1	0	0	2	23	0	10	3	17	12	2	12
6542_1	2	0	0	0	0	2	25	0	11	0	0	3	0	2
6541_1	7	0	1	2	0	1	12	0	16	0	34	18	3	17
6540_1	22	2	2	2	1	10	15	15	89	8	13	43	4	85
654_1	8	0	0	0	0	2	12	1	26	5	9	6	1	49
6539_1	0	1	0	1	1	3	13	0	25	13	44	36	27	86
6538_1	12	0	2	0	0	5	25	2	35	14	57	52	12	87
6537_1	3	0	0	0	0	0	0	0	12	0	2	0	0	2
6536_1	2	0	0	4	0	0	4	0	7	2	13	14	1	18
6535_1	13	1	3	1	0	20	7	7	43	4	13	24	5	38
6534_1	8	4	0	0	0	0	13	1	15	29	33	30	9	33
6533_1	0	0	0	0	0	0	5	0	14	0	13	0	3	1
6532_1	11	0	0	1	0	6	3	3	30	2	9	6	1	21
6531_1	8	1	13	9	3	23	521	4	613	231	1504	809	109	1204
6530_1	3	0	3	0	1	4	83	0	17	95	446	240	67	794
653_1	3	0	3	0	3	3	91	0	137	20	152	51	16	368
6529_1	13	3	1	1	1	0	12	1	14	38	178	12	6	43
6528_1	23	5	92	8	17	60	863	13	1866	734	3974	1457	322	5531
6527_1	10	2	1	2	2	11	9	9	73	4	31	16	5	68
6526_1	4	0	1	0	0	8	31	1	2	1	2	20	1	233
6525_1	14	0	1	2	2	3	5	5	29	17	47	46	12	41
6524_1	11	0	0	0	0	2	8	0	17	1	54	33	6	69
6523_1	1	0	0	0	0	1	0	1	5	0	0	3	0	3
6522_1	2	0	0	2	0	1	0	0	1	0	0	0	0	0
6521_1	18	0	11	2	1	14	95	4	108	52	275	244	36	261
6520_1	0	0	0	0	0	0	2	0	1	1	3	3	1	1
652_1	5	0	0	0	0	1	14	2	11	0	8	8	2	23
6519_1	3	0	2	0	0	1	29	0	36	23	134	130	21	33
6518_1	5	0	2	0	1	3	2	1	14	8	11	13	3	6
6517_1	7	1	10	1	1	7	127	0	123	59	258	161	41	357
6516_1	3	0	2	0	1	6	35	0	24	20	77	43	8	138
6515_1	5	0	2	1	0	0	21	1	28	8	56	28	5	71
6514_1	0	0	0	0	0	1	2	0	16	0	3	8	5	14
6513_1	4	0	0	0	0	2	2	1	9	0	1	5	0	5
6512_1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
6511_1	3	0	0	0	0	0	4	0	17	4	37	18	0	11
6510_1	17	0	0	0	0	2	10	1	26	7	20	29	1	33
651_1	30	4	26	2	9	45	501	4	689	364	1073	616	176	2338
6509_1	13	1	1	2	0	53	45	14	206	10	43	102	14	147
6508_1	16	4	13	1	3	14	84	6	531	46	523	414	23	232
6507_1	1	0	1	1	1	1	3	1	6	2	8	6	0	8
6506_1	2	0	3	0	1	2	46	0	44	11	46	37	7	146
6505_1	11	0	0	0	0	1	9	0	45	4	14	5	4	64
6504_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6503_1	1	0	0	0	1	2	6	0	8	2	5	7	2	13
6502_1	5	1	3	0	0	11	34	9	160	25	103	95	8	118
6501_1	10	2	1	1	0	4	17	2	30	2	82	60	2	37
6500_1	11	2	4	2	3	3	15	2	17	10	26	24	0	25
650_1	0	0	1	0	0	0	2	0	8	0	2	5	2	7
65_1	10	1	1	0	0	2	32	1	34	15	46	20	0	65
6499_1	13	0	1	2	1	7	27	4	41	8	13	12	5	38
6498_1	6	0	6	2	3	8	63	1	62	19	143	84	12	149
6497_1	0	1	0	0	0	0	5	0	3	0	5	1	0	5
6496_1	11	1	8	1	0	15	91	0	45	12	169	80	8	117
6495_1	7	0	0	0	1	11	27	11	100	8	10	26	10	37
6494_1	15	1	1	1	0	4	63	3	23	16	29	18	17	160
6493_1	2	0	1	0	1	7	4	1	10	5	5	2	0	8
6492_1	5	1	1	0	0	1	10	0	54	5	40	5	0	1
6491_1	1	0	1	0	0	4	4	1	7	1	3	4	0	12
6490_1	7	1	3	1	0	11	20	1	74	12	64	44	7	126
649_1	18	1	6	4	1	28	65	19	315	17	65	211	27	373
6489_1	9	0	1	0	0	2	2	1	8	0	3	3	0	3
6488_1	1	0	0	0	0	0	0	0	3	0	12	5	1	5
6487_1	10	0	0	0	1	1	32	1	37	5	62	38	7	62
6486_1	18	0	7	1	2	6	50	1	84	29	132	125	17	176
6485_1	4	0	1	0	0	0	19	0	23	6	43	24	10	49
6484_1	1	1	0	0	0	0	7	0	11	2	8	12	1	9
6483_1	10	1	0	0	1	2	17	2	15	5	42	29	9	38
6482_1	0	0	0	0	0	0	2	0	6	0	1	4	0	0
6481_1	20	3	19	8	19	51	189	12	148	141	914	400	127	652
6480_1	8	0	4	0	1	5	20	1	57	4	77	73	6	57
648_1	2	0	0	0	0	0	2	0	10	3	3	11	4	15
6479_1	0	0	0	0	0	0	0	0	0	0	2	5	3	0
6478_1	2	2	1	0	0	6	33	15	128	14	64	148	11	271
6477_1	7	0	2	0	1	0	13	2	36	3	3	10	5	17
6476_1	2	2	0	0	0	3	0	1	6	1	1	1	0	2
6475_1	6	0	0	0	0	1	25	1	60	4	46	34	1	65
6474_1	31	0	15	1	2	5	174	3	80	293	1174	717	175	2119
6473_1	16	2	3	2	1	1	15	2	64	7	14	17	1	13
6472_1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6471_1	8	0	3	1	0	12	12	1	27	6	34	33	5	127
6470_1	22	8	16	11	6	4	156	2	170	46	240	194	34	238
647_1	10	2	0	0	0	4	28	3	39	8	51	53	13	66
6469_1	8	0	0	0	0	3	27	0	49	13	78	33	4	42
6468_1	0	0	0	0	0	0	1	0	3	2	1	1	0	2
6467_1	7	1	18	1	5	10	200	2	235	101	520	172	52	630
6466_1	4	0	0	0	0	1	67	0	90	7	46	28	9	67
6465_1	6	0	2	0	1	1	65	0	13	69	283	373	64	559
6464_1	2	0	2	2	0	54	19	13	56	7	3	21	5	32
6463_1	1	0	0	0	0	0	1	1	10	5	8	8	1	14
6462_1	3	0	0	0	0	2	6	0	8	0	10	11	4	29
6461_1	10	0	3	2	0	2	101	0	115	37	203	207	15	209
6460_1	3	0	2	0	0	1	6	0	5	2	9	0	4	9
646_1	9	1	4	1	0	6	64	0	109	52	158	125	20	222
6459_1	9	3	9	3	2	9	76	1	103	43	153	190	32	160
6458_1	0	0	0	0	1	0	10	0	8	1	29	7	1	23
6457_1	4	1	0	0	0	0	0	0	10	1	1	0	0	3
6456_1	12	0	1	1	0	5	4	0	24	4	5	11	0	8
6455_1	4	0	4	0	0	9	26	1	44	16	80	83	14	49
6454_1	19	2	5	1	0	11	84	3	113	38	244	242	18	269
6453_1	2	0	2	1	0	3	48	0	19	30	78	27	2	226
6452_1	0	0	1	0	0	2	15	1	33	6	30	16	4	32
6451_1	5	0	0	0	0	2	31	0	20	2	26	16	1	81
6450_1	4	0	1	0	1	3	14	1	8	12	50	14	7	30
645_1	5	3	2	1	2	3	47	0	38	13	172	62	21	200
6449_1	4	0	0	0	0	0	1	0	0	1	9	1	2	9
6448_1	4	0	2	0	0	0	3	1	25	2	5	6	1	20
6447_1	0	0	1	0	1	1	3	1	9	3	2	0	1	5
6446_1	9	0	2	0	0	0	1	0	10	2	0	4	0	1
6445_1	18	1	2	1	1	3	42	0	37	0	0	5	0	29
6444_1	8	0	4	0	0	5	67	0	174	26	87	133	26	95
6443_1	18	0	11	2	7	10	135	2	150	106	448	226	57	468
6442_1	1	0	1	0	0	0	0	0	2	1	1	0	0	3
6441_1	1	0	0	0	0	0	0	0	2	0	0	1	0	1
6440_1	6	0	0	0	3	8	64	2	48	3	5	18	2	416
644_1	8	1	4	0	1	3	99	0	71	47	328	181	27	243
6439_1	0	0	0	0	0	0	0	0	1	0	0	3	0	1
6438_1	2	0	0	0	0	0	0	1	1	0	0	1	0	4
6437_1	3	0	1	0	0	3	39	1	38	22	68	34	13	141
6436_1	15	0	9	0	5	8	148	3	240	69	327	151	31	699
6435_1	1	0	0	0	1	2	2	0	10	2	9	4	3	18
6434_1	2	0	0	0	0	0	0	0	0	0	1	0	0	1
6433_1	11	0	2	0	0	1	9	0	9	0	31	11	3	31
6432_1	7	0	7	0	0	12	163	1	184	99	400	220	57	466
6431_1	10	3	0	1	1	2	17	1	39	0	10	3	1	12
6430_1	8	0	6	1	5	8	53	4	150	33	127	74	15	210
643_1	0	0	0	0	0	0	1	0	2	5	38	4	0	11
6429_1	3	0	3	0	1	0	4	0	6	6	8	3	0	5
6428_1	7	0	4	0	0	3	27	1	100	29	128	104	17	165
6427_1	0	0	5	0	0	134	219	39	341	45	82	198	24	370
6426_1	5	0	3	1	0	0	1	0	18	0	0	0	1	13
6425_1	13	3	3	1	0	20	55	14	141	13	93	118	23	175
6424_1	3	0	0	2	0	4	7	1	4	0	0	4	0	6
6423_1	0	0	1	0	0	0	8	0	28	4	6	28	0	12
6422_1	3	0	1	0	1	0	3	0	17	1	11	5	0	9
6421_1	1	1	0	0	0	0	5	0	2	0	1	0	0	3
6420_1	8	1	14	2	0	21	16	19	43	10	23	33	4	23
642_1	3	0	0	0	0	2	2	0	6	2	8	6	2	14
6419_1	0	0	0	0	0	0	2	0	0	0	2	1	0	6
6418_1	0	1	0	0	1	1	31	0	40	12	50	68	15	71
6417_1	6	0	5	3	2	8	43	1	54	19	148	99	21	129
6416_1	0	0	0	0	0	1	0	0	2	0	0	1	0	0
6415_1	12	0	7	1	0	9	74	1	223	39	55	93	7	271
6414_1	11	0	1	1	0	13	10	10	43	2	10	30	3	52
6413_1	4	1	0	0	0	3	10	5	74	2	15	45	7	64
6412_1	11	0	11	2	0	8	145	10	86	30	135	33	18	281
6411_1	18	0	28	2	4	14	243	0	450	127	618	278	57	1206
6410_1	5	0	0	0	0	1	0	0	2	1	0	1	0	3
641_1	8	0	0	0	0	3	14	1	13	12	41	23	20	64
6409_1	3	0	0	0	0	0	0	0	0	0	2	1	0	1
6408_1	2	1	0	0	1	0	4	0	28	1	12	4	0	28
6407_1	0	0	0	0	0	0	0	0	0	0	7	1	0	2
6406_1	4	0	0	0	1	1	2	0	13	2	3	11	1	12
6405_1	7	0	1	1	0	0	0	3	26	0	14	6	4	27
6404_1	11	1	1	0	1	2	0	0	12	3	3	5	0	4
6403_1	0	0	0	0	0	0	5	0	8	0	2	5	1	10
6402_1	0	0	0	1	0	0	1	0	6	0	0	3	0	5
6401_1	0	0	0	0	0	3	2	0	4	1	0	2	0	2
6400_1	0	0	0	0	0	3	9	7	99	5	4	88	4	159
640_1	5	2	1	3	0	2	11	1	43	2	29	34	3	51
64_1	3	0	3	1	0	2	6	0	10	4	9	8	6	20
6399_1	4	0	1	2	0	0	13	4	38	3	12	11	2	11
6398_1	5	0	4	0	1	3	77	0	106	32	228	82	15	204
6397_1	13	0	8	2	3	3	52	1	118	53	146	185	32	207
6396_1	7	0	0	0	0	1	4	1	8	1	9	2	1	3
6395_1	31	1	10	3	2	10	55	5	143	36	124	133	12	196
6394_1	0	0	0	0	0	1	0	0	0	0	4	0	3	8
6393_1	1	1	2	0	0	3	1	1	9	2	0	2	0	5
6392_1	0	0	4	0	3	3	119	3	115	30	749	518	40	200
6391_1	4	1	3	0	1	6	10	2	22	1	7	9	2	30
6390_1	11	1	1	0	0	0	0	0	7	0	1	0	0	1
639_1	0	0	0	0	0	0	4	0	4	0	1	9	0	11
6389_1	2	1	1	0	0	1	6	3	14	0	8	10	0	12
6388_1	12	0	3	1	1	2	35	2	93	5	130	75	22	102
6387_1	1	0	0	0	1	1	9	0	3	1	20	13	3	15
6386_1	11	0	4	1	0	2	7	3	25	5	12	6	2	16
6385_1	1	0	1	0	0	2	0	0	2	1	2	3	1	2
6384_1	0	0	1	1	0	2	7	2	23	5	25	7	2	21
6383_1	38	2	10	1	0	42	78	16	234	19	61	79	16	140
6382_1	1	0	6	0	0	44	123	42	500	64	495	760	116	1946
6381_1	3	1	0	1	0	2	0	0	6	1	2	1	0	2
6380_1	1	0	0	0	0	0	5	0	16	3	46	14	0	5
638_1	3	0	0	0	0	1	5	0	5	0	5	3	1	3
6379_1	16	0	1	3	0	3	18	0	20	1	13	12	5	23
6378_1	0	0	1	0	0	0	1	0	2	0	0	1	0	3
6377_1	3	0	0	0	0	1	0	0	18	0	4	6	3	6
6376_1	7	0	0	0	0	3	7	1	21	3	4	7	3	23
6375_1	0	1	0	0	0	0	1	1	13	6	6	29	6	16
6374_1	2	0	1	1	0	6	1	1	19	1	2	4	5	15
6373_1	4	0	0	0	0	1	2	0	5	0	1	0	0	0
6372_1	9	0	2	0	0	7	41	1	45	11	67	69	8	121
6371_1	12	1	10	2	1	4	18	0	29	15	85	150	19	52
6370_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637_1	11	3	5	1	4	5	75	5	180	25	173	133	17	223
6369_1	9	0	0	0	0	0	6	0	14	2	6	3	0	12
6368_1	19	2	6	1	3	7	36	5	98	117	140	236	104	440
6367_1	11	2	5	3	0	4	1	0	16	3	7	8	3	32
6366_1	12	0	3	0	0	5	24	2	51	13	59	44	7	72
6365_1	2	0	1	0	1	0	7	0	23	7	98	27	6	86
6364_1	17	2	1	2	0	20	46	19	148	8	45	113	12	307
6363_1	15	1	2	0	0	3	4	2	11	5	6	12	0	17
6362_1	1	0	0	0	0	0	4	1	2	0	4	1	2	4
6361_1	1	2	0	0	0	0	2	1	5	0	3	6	0	0
6360_1	9	1	5	2	0	3	10	4	27	5	17	12	4	35
636_1	17	1	3	1	2	6	23	6	66	12	75	35	6	125
6359_1	9	1	2	0	0	8	34	6	88	16	139	146	10	146
6358_1	1	0	2	0	1	14	6	0	14	0	1	5	0	152
6357_1	17	0	2	1	2	7	60	8	109	36	175	165	22	227
6356_1	1	0	0	0	0	2	0	0	1	0	0	0	0	5
6355_1	6	0	0	0	1	2	16	1	16	4	7	7	0	31
6354_1	1	0	0	0	0	0	9	0	1	3	0	3	0	26
6353_1	15	3	2	0	1	3	31	1	91	16	113	166	15	141
6352_1	5	0	1	0	0	4	6	1	18	1	13	10	4	27
6351_1	17	1	6	5	2	8	41	2	83	81	157	80	47	261
6350_1	7	0	0	0	2	2	10	1	20	7	28	14	3	47
635_1	17	1	6	2	0	5	79	6	121	56	163	106	18	279
6349_1	24	1	9	0	1	7	124	7	122	54	224	242	41	348
6348_1	0	0	0	0	0	0	1	0	10	0	4	0	0	1
6347_1	1	0	2	0	1	0	13	0	22	3	34	10	14	59
6346_1	3	0	0	0	0	1	16	2	28	3	20	24	0	20
