,3_X_13_11,3_X_15_11,3_X_16_11,3_X_28_11,3_X_45_11,3_X_46_11,3_X_47_11,3_X_49_11,3_X_50_11,5_11_1_-1,5_11_1_1,5_11_1_3,5_11_1_5,5_11_1_8,5_12_2_-1,5_12_2_1,5_12_2_3,5_12_2_5,5_12_2_8,5_13_5_-1,5_13_5_1,5_13_5_3,5_13_5_5,5_13_5_8,5_14_1_-1,5_14_1_1,5_14_1_3,5_14_1_5,5_14_1_8,5_14_5_-1,5_14_5_1,5_14_5_3,5_14_5_5,5_14_5_8,ID
6033_1,147841.0557,65187.2494,168375.0489,233543.8066,0,0,0,0,0,0,0,485087.1794,55748.7136,176210.5245,0,0,237772.5085,137828.5666,42006.81085,0,0,150133.8224,744542.1005,223451.4435,0,0,0,203634.6897,172758.9615,0,472584.6817,112885.1399,352372.5155,284074.0052,6033_1
6032_1,38739.10015,13014.21022,58826.22031,13599.1046,0,0,0,0,0,0,0,169477.8737,0,153909.3708,0,1481203.977,498432.2104,154092.8289,110071.3225,0,179572.4561,67439.79189,146320.4395,58551.44776,0,0,313861.5334,142290.1932,53256.93057,0,0,184050.4004,334157.1805,297746.0161,6032_1
6031_1,1000939.791,478990.2064,1526511.179,2173964.217,0,0,0,0,0,0,854598.3426,882093.5853,716864.1741,984163.2211,0,0,648556.4248,544226.4622,229158.4274,0,467316.7893,618443.8968,1776983.681,571400.4358,0,314835.6888,1400209.306,370293.9619,736533.8208,0,736593.2216,703792.8405,1464599.349,959338.0586,6031_1
6030_1,0,0,0,0,0,0,0,0,0,0,160097.939,44263.07596,45782.46312,32157.60038,0,0,325442.8189,45275.52915,45996.2845,226573.5437,140698.5305,23484.62027,254766.5009,7646.034031,425246.7826,442352.937,0,0,22254.85144,0,0,219744.1333,229665.5129,51842.18344,6030_1
603_1,134865.6439,19417.47855,971321.027,541070.7575,0,0,0,0,0,772420.8553,304867.352,337152.7913,232483.9971,183708.8447,0,982216.8215,495780.9752,421501.262,218971.6736,0,0,134162.1392,1940561.858,101920.0068,0,0,0,566133.3217,402599.7326,967443.0396,0,104612.2337,839696.2071,0,603_1
6029_1,193291.0322,149633.2221,535987.3948,177009.2269,0,0,0,0,0,0,465435.5397,18603637.32,177464.5825,480797.162,339268.3924,428437.9639,324385.6961,752141.0412,1260789.107,0,77911.9473,370631.9886,11004021.3,69860.97915,0,367430.0498,817059.4907,5000625.419,1737634.015,0,0,308011.4258,3601666.794,430614.888,6029_1
6028_1,78884.33823,81710.81716,87844.30866,83075.47384,0,0,0,0,0,0,208040.1531,57517.89907,0,20893.68591,0,0,84579.6945,19611.17899,119540.253,294422.2456,0,61034.43961,66211.54796,64581.92809,0,0,0,48290.8641,65068.17725,0,0,98157.03233,155188.8635,134733.2245,6028_1
6027_1,1251350.322,298845.1105,692863.6562,776954.7188,0,0,0,0,0,0,336751.2466,3947579.804,860272.7462,1298698.484,0,433975.94,383341.8116,1642238.439,1025538.78,0,315676.139,1788197.913,9795846.802,3599314.365,0,0,0,1219415.251,1090696.932,0,217688.831,982199.4678,3083984.131,741507.7049,6027_1
6026_1,14977.69482,7547.524397,4548.795258,10515.64119,0,0,0,0,0,0,158001.5498,87366.95351,0,47604.77299,0,254523.4493,32118.13347,12411.85346,73765.23366,0,23142.6942,28971.37855,201144.3855,16978.30575,104919.6059,109140.1457,161797.6754,36675.76309,21963.43712,0,0,71159.38983,63464.28949,51163.34024,6026_1
6025_1,14387.70949,2416.74013,6554.420972,5050.71015,0,0,0,0,0,0,85374.96849,62944.11596,0,68594.36505,0,0,0,3576.881703,122641.5332,0,33346.62293,0,90572.40051,16309.5145,0,0,0,52846.606,19779.63459,0,0,39060.77444,78382.76412,73721.95302,6025_1
6024_1,28297.70206,2376.618468,34376.57249,79469.76751,0,0,0,0,0,0,167915.2212,0,0,0,0,721315.4783,91022.28842,21104.99927,16080.73228,0,0,16420.88683,106882.5086,5346.250357,594681.0476,0,229266.042,51969.26977,15561.0094,0,0,86427.68525,64234.57314,0,6024_1
6023_1,1210848.07,171828.8303,951052.1497,1143265.359,0,0,0,0,0,0,82586.54492,1004657.021,1511480.973,1128018.19,0,0,940126.4602,1328662.086,237271.8999,0,0,969163.58,2733563.793,1498798.947,0,0,0,1763660.29,918413.4656,0,0,821824.0605,1668099.67,1390625.486,6023_1
6022_1,89711.60034,30138.17103,61303.1138,15746.33164,0,0,0,0,0,0,621061.0453,0,101486.8223,71284.34015,0,0,0,267634.9133,101960.804,0,0,390440.9004,395321.8893,161016.4813,0,490285.9178,0,494271.1973,98665.47138,0,0,106555.495,346190.5415,114919.515,6022_1
6021_1,0,10312.10725,18644.92067,0,0,0,0,0,0,0,485720.8659,0,0,0,0,0,0,15262.37235,0,0,0,0,0,46394.57937,0,0,0,0,0,0,0,0,83613.81724,0,6021_1
6020_1,9177.633101,8221.81524,9290.965539,25773.97865,0,0,0,0,0,0,48407.9917,53534.39592,9228.672184,9723.328492,0,0,0,33463.78262,104307.4526,137015.7579,28361.52811,149119.4047,338942.7299,32366.48865,0,0,693994.5054,0,40374.51088,0,0,232550.1681,88886.76067,376206.115,6020_1
602_1,14392.47363,4835.08075,20398.28408,74101.61103,0,0,0,0,0,0,265698.9637,0,0,0,193675.069,0,0,9541.509603,21810.15875,0,0,11135.75372,169124.4639,47131.97666,0,209751.4589,0,35242.73658,10552.63154,0,0,39073.70847,69696.63883,98328.48568,602_1
6019_1,303952.9396,151951.6303,274737.8421,370911.842,925266.7093,0,0,0,0,0,572578.0437,1044803.156,753192.4103,414033.1205,0,184472.2902,232784.2741,287865.7243,460606.1497,0,33546.50279,277170.1337,2697012.644,412916.3912,152086.2619,474612.4419,1289936.412,584797.0576,393984.238,0,185068.1271,501010.0382,1537625.522,1297867.25,6019_1
6018_1,213685.7793,119644.4781,131397.1249,125947.716,0,0,0,0,0,0,229594.2039,738642.0949,334248.6601,100618.3913,106500.129,0,203656.5696,212494.9089,167904.8638,0,73372.28541,226567.5747,664285.5594,637967.7047,0,230680.7741,170989.386,542630.336,243717.3679,132468.5298,134925.8523,207700.6184,819208.3536,135174.8119,6018_1
6017_1,10716.28954,0,0,0,0,0,0,0,0,0,254356.7848,0,0,68120.83393,0,546321.7824,137879.9162,10656.56768,24358.97907,0,0,0,431746.3068,0,450409.3142,0,0,0,0,0,0,43640.01464,19460.41506,0,6017_1
6016_1,786797.9469,377431.1975,568323.4529,756440.2137,0,0,0,0,0,426267.4779,476690.8302,1395456.269,523885.1716,484377.7888,143076.9835,361363.5273,638402.8996,948059.1452,539758.7476,0,328571.9108,970728.2765,2123984.828,685659.2239,297922.4035,309906.7543,1378288.221,833135.5341,463845.9789,355928.1633,543796.0721,423362.2294,1300077.591,835359.1751,6016_1
6015_1,524163.7428,139969.1589,322463.7301,490677.8966,0,0,0,0,0,0,372175.7284,823178.2438,445989.7088,341741.6233,0,0,432313.6519,481146.9963,122201.6316,0,124601.2961,233974.7882,507642.3412,685589.6562,0,0,0,296195.9123,369537.8856,0,0,145952.5041,1000676.927,413198.553,6015_1
6014_1,143289.7323,110390.464,85726.70547,140691.2719,0,0,0,0,0,172772.3032,264242.5532,226239.3508,175503.9812,130122.5448,43493.36024,274623.3826,83170.87151,337479.1079,80815.00671,48253.02121,199762.3396,327597.1807,493740.8129,465712.1549,0,94207.2287,139659.9804,174117.1489,223945.2347,54098.53999,165306.242,178419.5562,575199.3947,198733.5099,6014_1
6013_1,10645.42502,13411.04323,54962.10268,78477.1253,0,0,0,0,0,213394.7403,273731.0097,279433.0262,104370.1119,219928.688,107439.1456,0,616356.6569,158791.4713,417413.7472,238393.3245,148038.4245,98839.01903,576322.6325,122684.8576,335573.1407,0,1207479.051,175954.7355,828335.0545,267273.022,0,393775.513,285142.9809,627286.6105,6013_1
6012_1,809542.1487,508928.3366,307327.123,434634.9816,761045.1734,0,0,0,0,119322.2028,211929.1535,130206.912,368115.5813,728394.751,0,0,114881.0477,207176.9854,216488.6751,0,0,103625.6457,689481.4686,2923964.041,0,0,0,109319.0884,147298.9551,0,152221.1957,658532.7216,205381.7346,884511.9943,6012_1
6011_1,214114.6323,82206.58053,229144.8942,318550.173,0,0,0,0,0,0,141170.1039,267634.3059,161479.0325,48609.79986,102902.6581,0,65592.41614,248408.2672,40558.30013,0,0,100582.2653,449292.6468,127136.1661,0,0,0,168525.2604,126152.5885,0,0,69201.61834,277732.0319,156730.4856,6011_1
6010_1,0,0,0,0,0,0,0,0,0,0,48083.10585,0,0,19316.14251,0,0,0,0,13814.32035,0,0,0,0,0,0,0,0,0,0,0,0,32998.48982,11036.27565,0,6010_1
601_1,76456.06045,36922.24153,139320.3571,93937.87822,0,0,0,0,0,191576.6765,189033.8462,1463367.656,0,60751.56166,192908.545,0,184446.2203,99789.33691,65171.51657,0,88601.71316,210741.9354,481300.3024,43334.25092,0,417842.616,0,737168.3226,84086.93207,239946.2948,488794.7103,103784.1685,694207.9461,244848.307,601_1
6009_1,299324.897,152218.8993,145116.5699,204368.045,0,0,0,0,0,0,152086.9732,0,24852.34541,87281.43241,110860.2556,0,35332.38186,30038.75559,37452.62286,122992.1587,0,44618.99802,248933.3331,253182.8524,0,120062.4348,0,0,48322.89197,137891.8055,280899.462,130467.8729,79789.17713,225134.2129,6009_1
6008_1,53740.44308,39718.44276,55492.15263,7546.090684,0,0,0,0,0,0,425185.9212,282127.8551,0,546583.7832,0,0,484011.6939,133602.3692,928387.9145,0,49822.03158,424116.9108,1001375.985,199001.0815,0,0,348321.1083,157912.5586,206864.4573,0,274856.3727,335566.2451,731931.0411,936235.9894,6008_1
6007_1,32422.94251,21784.65624,59081.98648,52031.35674,0,0,0,0,0,0,183232.296,202636.5881,0,58887.0636,0,0,119190.3112,50666.3921,263214.0322,0,42941.2395,43005.08469,279917.3626,189019.3477,0,0,150107.6899,0,580732.0951,0,0,75449.23247,319628.6074,94933.51239,6007_1
6006_1,74940.12132,8391.921762,91038.64715,52614.46677,0,0,0,0,0,0,0,218568.0165,0,0,0,0,0,12420.41336,28390.81009,0,0,28991.35881,188702.9117,9438.897183,0,0,0,0,0,627169.9705,0,84771.98246,0,127996.5633,6006_1
6005_1,142867.2846,45172.29348,86778.91154,129806.7664,0,0,0,0,0,0,0,220596.4899,50704.16643,0,0,0,0,100285.4722,95514.32629,0,0,136548.6274,931109.4946,133370.9602,0,0,272353.1636,0,83184.60711,0,0,171117.4588,259442.0996,172245.9552,6005_1
6004_1,827909.9117,48138.27648,473867.8301,402413.9436,0,0,0,0,0,0,314917.924,348267.7185,888548.7275,303624.2884,321372.9168,0,204850.1612,609555.6712,144761.9328,0,0,92390.04457,2525715.895,739968.0495,334589.7762,0,0,175439.1173,674150.8073,0,0,280958.5704,505970.7915,1468444.088,6004_1
6003_1,45402.44119,14405.35316,18385.24211,14167.31231,0,0,0,0,0,101124.7359,359216.9635,88279.56096,0,120255.0933,203655.5392,0,194721.7758,50166.01497,263741.9266,0,46768.87087,76112.41137,419193.794,76247.35886,0,110280.189,81743.88126,37058.86646,44385.72041,126656.8882,0,116413.8924,274830.9313,568675.5387,6003_1
6002_1,1322527.476,317354.7164,1324650.758,1485646.444,0,0,0,0,0,0,811465.1128,1228020.003,2328651.184,892169.7297,217920.5322,275196.3673,347268.3433,756886.2927,515350.3233,0,100089.5657,764317.6415,3941856.65,1648079.276,226882.7842,236009.4656,349878.4307,832747.5239,1145809.765,0,276085.2388,498272.2784,1823304.581,1106378.639,6002_1
6001_1,175263.187,40762.25025,144671.6301,208238.3983,0,0,0,0,0,0,35555.24949,157282.1955,189794.6279,171400.808,0,0,0,102784.3141,40860.22296,0,0,62586.80439,452637.2571,224144.5311,0,0,145637.982,99038.21136,123561.365,0,229842.674,115904.1249,440684.2377,276320.1242,6001_1
6000_1,3077.405152,3101.517389,0,4321.210808,0,0,0,0,0,0,133913.6967,107705.5646,0,268981.7975,0,78443.82432,692913.9373,67325.60514,209855.6056,68915.31746,42795.30496,178578.8882,573430.2584,54652.57799,0,134547.4524,349060.9577,56517.1328,82921.53863,0,236091.5827,231844.5298,346484.6711,409980.4957,6000_1
600_1,5753.941007,31894.63513,145042.3774,44437.42361,0,0,0,0,0,0,273145.6498,25172.64685,0,0,0,0,148064.8504,22887.49722,26158.33178,0,0,0,115909.6519,17393.36097,0,0,93236.07108,0,22148.79178,0,0,117159.0544,15673.43993,29482.92561,600_1
60_1,103735.7288,37753.6337,845384.7326,1128887.962,0,0,0,0,0,0,341975.3113,2949885.759,834501.0303,17172465.59,0,4407082.636,7118420.876,395437.5042,216149.6043,0,2083726.209,160524.9462,783635.0031,18089567.61,0,1511812.424,0,1016067.441,1692324.765,0,884263.4617,2229563.835,41773383.27,5669728.435,60_1
6_1,221761.5835,4966.647574,161640.047,166075.5958,0,0,0,0,0,0,584847.5732,0,0,0,0,0,0,147017.1378,33605.44868,0,137061.4257,137265.2091,74454.21005,22345.14435,0,0,0,0,65038.66787,0,0,140479.2852,26847.42975,0,6_1
5999_1,6299.314546,12697.34249,103309.0735,0,0,0,0,0,0,0,49839.1845,0,0,140151.2114,254303.7863,0,162098.8232,6264.208478,42956.53005,0,0,146217.2879,126895.871,80928.28367,0,0,0,0,62352.28811,0,0,25652.73904,251665.4719,64554.78843,5999_1
5998_1,246961.7634,0,412518.8699,173388.5837,0,0,0,0,0,0,0,0,0,65411.48258,0,0,0,0,0,0,190795.7346,0,0,0,0,0,666955.7585,0,45268.39099,0,0,27936.22149,112118.5277,0,5998_1
5997_1,18339.77653,0,22279.50015,12876.11423,0,0,0,0,0,0,145101.4232,0,0,0,0,0,471933.2827,9118.784494,41687.77178,0,170025.566,21284.79508,92360.9188,27719.29299,0,0,297175.224,0,110936.2088,0,0,0,66608.81306,0,5997_1
5996_1,67200.47985,15802.96955,122454.5811,94361.13397,0,0,0,0,0,0,0,58798.44599,20272.25949,64076.55437,0,0,259388.1911,26730.38868,91651.22367,0,62300.64803,31196.63843,169214.1137,66019.74467,0,0,0,98731.97076,14781.51542,0,0,82098.28357,122033.7716,137732.851,5996_1
5995_1,47467.11313,18399.62685,124199.2297,56397.89953,0,0,0,0,0,585544.8419,231109.1217,31947.94595,11014.8668,127657.8934,0,186145.9299,234896.2282,225119.9922,66397.86231,0,0,67802.37142,202272.2743,44149.68037,306932.1536,159639.4672,118330.8604,80468.54673,72283.39851,183346.0599,186747.1726,123910.6599,179027.9716,112255.0504,5995_1
5994_1,150679.6039,118762.4768,59842.7374,195304.9006,0,0,0,0,0,348516.2899,298038.3233,456370.0184,113638.1778,174988.7982,233959.4834,590901.6398,37282.72934,207470.5848,65866.67941,259562.6517,295504.4337,208505.8526,1357151.341,560594.9815,243581.3571,126689.8812,93907.37079,149006.2903,258138.4728,0,0,306806.7589,363084.64,445428.0401,5994_1
5993_1,118679.7465,32693.2994,152824.8151,213308.1047,0,0,0,0,0,0,187795.0923,145377.8091,42962.3114,852492.507,95822.19996,0,397014.6473,169946.4161,2746243.432,0,22005.27476,236908.417,1781094.979,186551.2051,0,0,692305.322,139492.8761,274102.184,119186.9538,121397.8999,882828.5356,1133626.564,1751355.335,5993_1
5992_1,637385.1338,104848.1002,400503.7572,481447.9119,0,0,0,0,0,0,243449.9,1153848.145,663030.8171,544884.0005,0,0,339345.2306,1009761.518,249797.783,0,203762.435,336707.893,2567947.39,930143.7515,184755.2769,0,142456.5698,516665.3616,754180.1838,0,449643.6777,519125.514,1173434.688,585615.344,5992_1
5991_1,18387967.21,10599354.29,7452255.783,11232628.93,3941242.451,0,2922152.115,2164765.773,0,0,426814.2928,13958125.56,2673565.967,4384517.76,0,1571546.914,495780.9752,4889414.639,1296312.308,345163.1006,2714982.708,4937166.722,10284977.85,18514497.24,0,673882.3466,249753.6457,4868746.567,3280128.348,0,3153245.876,5617676.949,18711230.48,10109005.17,5991_1
5990_1,244476.0619,213971.6464,160220.4729,298117.4938,0,0,0,0,0,1547585.657,1221635.428,337751.6418,19408.07791,204483.498,2597241.157,2951884.302,331107.7206,255909.0497,116992.3258,3457761.79,1013962.412,194133.9658,1101604.92,354922.6525,3244867.102,5063094.718,208497.7149,661662.035,120286.8791,2261376.625,2961418.751,279461.4555,385544.3509,197792.2026,5990_1
599_1,753430.252,471030.4473,609371.5898,684553.8149,0,0,0,0,0,0,127508.4809,1198598.8,862957.8403,640290.3746,0,821609.6216,518391.676,689132.6123,247274.7976,0,186763.3442,757516.1497,3429117.427,1473685.883,0,352307.7897,130571.9839,858331.1652,695693.0922,0,206065.8456,596138.4573,1726716.783,1073519.563,599_1
5989_1,16717.41168,18720.44085,10154.31064,15649.43114,0,0,0,0,0,0,44088.50937,0,33620.76266,0,0,568174.6537,0,16624.24558,50666.67647,0,51661.61429,12934.60624,140317.5497,67379.2045,0,0,0,0,61286.43703,0,570009.8314,52949.88443,40477.66332,57106.15899,5989_1
5987_1,6468.046185,4345.816627,7857.502284,18164.51829,0,0,0,0,0,0,204696.6506,0,0,61673.68358,0,0,0,19295.99933,14702.3838,0,0,45040.14673,162868.5845,4888.000327,0,0,209614.6669,0,14227.2086,0,0,61459.68729,58728.75258,0,5987_1
5986_1,262788.8172,26484.78331,156960.0214,147600.4388,0,0,0,0,0,0,173261.9776,229932.4962,79275.0752,139207.0246,0,0,0,113240.5281,39822.65986,0,40604.65452,162660.1027,683772.3402,347538.5964,0,0,0,64348.89025,105972.9201,0,0,285375.0897,477215.4986,224419.6091,5986_1
5985_1,38989.29886,10478.6106,9472.984455,38323.41856,0,0,0,0,0,0,339324.9106,0,117618.3839,0,0,0,50165.13635,19386.00579,17725.15592,0,36146.44703,0,78541.57788,70715.52679,0,0,0,85925.50954,25728.42889,0,0,89973.2774,42481.93944,39955.87012,5985_1
5984_1,179905.9204,121884.3273,213089.2176,227357.2157,0,0,0,0,0,120211.1927,189784.9741,157412.396,36181.28432,85771.34802,0,0,192894.9159,11926.887,34078.37304,0,194586.3783,104397.6911,135903.5871,72510.73332,0,0,0,0,69251.64449,0,153355.2941,52912.31356,163351.4973,30727.65178,5984_1
5983_1,30045.11776,24673.02343,34471.62292,37500.94098,0,0,0,0,0,133838.821,237712.2394,175257.3035,10070.73536,116715.7883,134769.2877,170190.5645,171809.8126,26557.93456,220061.4865,0,92848.06255,100734.9518,6304590.367,63070.97196,0,0,324564.6456,98094.9903,40386.91472,0,0,212984.7228,327365.4338,171055.315,5983_1
5982_1,593352.3053,431394.0221,618610.2043,895346.4272,1132264.029,0,0,0,0,177524.5976,280269.2527,77487.4386,0,98517.04956,0,0,170917.1577,30823.27521,100652.0162,0,0,143893.5413,178398.8407,63579.85755,0,0,287002.967,162642.2134,38959.59322,222346.3221,0,180321.8209,184945.3138,45377.7547,5982_1
5981_1,13616.93934,4574.543818,8271.055036,38241.09113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30952.38694,0,0,0,0,0,0,0,0,0,0,0,696440.5835,0,0,0,5981_1
5980_1,151095.9572,162149.8208,127468.1715,94295.52947,0,0,0,0,0,0,431689.3443,183617.3951,63306.76631,160080.013,0,0,162004.9073,83474.38876,85863.28428,0,38910.83347,48710.8578,359329.994,218855.5419,0,0,272037.5747,154161.4491,46160.12059,0,214661.8716,170919.1767,442064.863,129034.7741,5980_1
598_1,617258.2774,230405.4259,387946.74,415311.8264,0,0,0,0,0,0,440885.0937,1200184.138,245690.1887,408725.0036,0,437057.4259,220607.8659,720383.975,233846.1991,0,198698.5165,328340.0046,1726985.227,1584059.183,0,187411.0668,138916.229,629781.4466,641150.4182,0,0,622597.5422,1159840.737,1713184.77,598_1
5979_1,679144.8495,240254.5215,981294.8875,751350.5292,0,0,0,0,0,0,81413.44059,900351.2042,977819.7664,981172.2387,0,262296.5376,264792.1118,501403.619,818655.4614,0,95397.8673,394101.2839,3782993.03,342160.0229,216247.6537,0,500216.8189,680324.986,2229468.256,0,0,153649.2182,5306943.643,1159968.855,5979_1
5978_1,427003.7666,144073.5107,222716.4922,250262.5585,0,0,0,260748.312,0,37215.56146,190952.283,869062.7307,316433.2416,182924.1666,37474.28937,141970.8579,155265.0824,320314.2482,99171.3843,0,94664.41368,234858.2399,2561820.154,605400.512,117046.3979,284094.4285,30083.08905,470520.3389,312400.6234,46611.81226,522241.1962,270914.0495,517511.3862,428076.6659,5978_1
5977_1,30234.60654,4062.866963,58767.29588,59436.48722,0,0,0,0,0,0,95684.57792,0,18241.64919,0,0,0,0,0,0,0,0,0,213170.2341,41127.74899,0,0,0,44421.14544,39902.68855,0,0,90291.36029,76867.01507,123936.5721,5977_1
5976_1,153540.1917,33925.80604,152097.9959,221384.9114,0,0,0,0,0,165251.9156,252740.6725,207375.3442,105692.5825,104807.2461,166400.7706,210135.7183,185618.1404,105547.012,110090.1114,0,47766.78419,176999.8749,420353.8545,246082.6566,129933.1563,135159.9017,133580.8973,151398.3848,125798.476,103487.5058,105407.2235,201426.9125,299408.0359,253444.1196,5976_1
5975_1,361116.2946,60657.6218,239285.8702,353412.38,0,0,0,0,0,219358.1885,346314.5751,382989.2736,1270935.93,1147764.021,0,0,140795.8056,506009.8918,248741.2364,0,0,800108.951,2424822.913,1811070.574,0,0,354635.0861,683293.843,824404.4135,0,0,467910.6102,1122766.001,1345704.049,5975_1
5974_1,12490.02022,4195.960881,0,35076.31118,0,0,0,0,0,0,0,327852.0247,0,357282.029,0,0,321402.8391,24840.82672,340689.7211,0,115793.2734,202939.5117,566108.735,66072.28028,0,546077.074,404773.15,0,109892.9216,0,0,491677.4983,317540.2898,383989.6898,5974_1
5973_1,10160.18475,27306.11289,80228.07381,28533.32466,0,0,0,0,0,0,200964.4536,0,0,193757.4351,205083.6986,258985.6416,0,0,57737.27157,0,0,82542.01738,25583.84497,72942.95018,0,0,0,0,44696.98072,0,0,34479.48796,64576.91729,52060.31325,5973_1
5972_1,580827.6663,284559.0397,269500.0783,521066.8053,0,0,0,0,0,0,382951.4177,423505.9562,170350.1894,282041.4928,325667.4324,411262.2772,207587.5798,240662.7979,183370.4883,0,74788.52848,374498.6217,1096914.475,390169.1129,0,352700.1146,0,296305.8588,230677.2351,405076.3729,0,339465.5333,468783.6286,82670.38607,5972_1
5971_1,481663.0138,187702.2926,421295.8672,622231.3712,0,0,0,0,0,0,0,0,0,0,0,0,0,57477.44481,0,0,178617.2834,44720.71306,485140.4644,101920.0068,0,0,0,0,84757.83845,0,0,104612.2337,209924.0518,0,5971_1
5970_1,222110.2652,40178.30466,259445.8301,215917.8589,0,0,0,0,0,684976.9849,0,448476.8262,0,217215.4893,689739.0431,871022.4644,1099137.068,84950.94045,621383.768,3060880.326,475189.3767,277605.9358,1376700.488,77470.19386,0,0,2768495.601,125510.6892,112743.9172,1715842.372,0,904501.0582,682583.2376,875448.1921,5970_1
597_1,19762.07408,6638.97162,13718.47632,0,0,0,0,0,0,113184.038,223363.4535,148210.5801,0,89730.48273,0,0,36323.7815,8422.260035,115510.5446,126443.2247,52346.14075,58976.96532,227482.8553,27735.49679,0,0,457459.9123,41478.20128,211134.8805,0,0,99638.46419,251210.7515,28931.41336,597_1
5969_1,8458.911405,2273.383756,3082.812666,7126.667615,0,0,0,0,0,0,93695.80459,14802.59803,0,5377.123276,0,0,0,5047.061945,15382.22312,75771.44199,0,15707.60216,25559.946,17899.07639,142212.3757,0,54826.8162,12427.96176,5581.903419,0,0,36743.76447,21505.53107,0,5969_1
