ID	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5	5_11_1_5	5_11_1_8	5_12_2_8	5_13_5_8	5_14_1_8	5_14_5_8
664_1	9	65	43	5	91	27	25	13	172	99	10
6639_1	1	5	1	2	7	0	2	2	7	1	0
6638_1	7	13	13	0	38	33	10	5	211	26	9
6637_1	2	20	9	4	9	5	1	5	25	6	2
6635_1	8	33	54	2	44	2	11	9	203	48	6
6634_1	11	11	13	13	36	4	4	24	26	14	3
6633_1	1	8	19	0	27	0	14	19	11	10	9
6632_1	27	115	463	66	316	3	202	330	125	154	145
6631_1	0	0	0	0	0	0	0	0	0	0	0
6630_1	11	73	123	18	200	42	118	198	1286	74	46
663_1	0	0	0	0	0	0	0	0	0	0	0
6629_1	66	324	329	59	517	92	62	73	536	145	29
6628_1	11	5	5	1	10	5	0	3	12	11	0
6627_1	8	94	46	6	72	0	26	7	104	34	10
6626_1	0	5	8	0	75	1	30	7	37	90	2
6625_1	0	67	64	0	3	17	10	1	118	11	2
6624_1	3	47	23	1	66	48	33	9	89	58	9
6623_1	17	40	64	6	88	15	23	8	124	75	8
6622_1	5	18	27	5	52	3	11	29	45	60	2
6621_1	62	334	209	35	468	135	81	70	2063	210	40
6620_1	2	19	6	2	21	2	2	4	15	11	2
662_1	4	3	17	1	20	1	7	8	13	15	3
6619_1	0	1	3	0	6	0	2	3	12	0	0
6618_1	4	6	6	0	14	0	6	11	5	30	1
6617_1	0	2	3	1	1	0	1	2	5	12	1
6616_1	0	2	7	0	20	0	2	3	11	18	0
6615_1	0	1	0	2	3	1	0	1	0	1	0
6614_1	1	2	1	0	6	4	2	1	9	0	0
6613_1	31	43	19	13	91	0	10	24	38	33	6
6612_1	19	73	68	8	119	7	41	89	204	49	26
6611_1	1	2	4	1	1	0	0	1	1	0	1
6610_1	16	151	304	10	390	56	87	277	1114	110	61
661_1	1	4	1	0	14	1	3	1	25	11	2
6609_1	2	15	14	1	21	2	6	12	45	5	1
6608_1	36	29	19	8	199	427	496	281	513	414	4
6607_1	33	138	164	33	197	21	22	11	275	171	11
6606_1	1	16	25	2	37	3	13	24	58	31	6
6605_1	12	23	35	23	49	17	3	12	19	21	3
6604_1	19	71	63	15	185	6	62	86	190	104	18
6603_1	42	127	83	15	259	87	48	51	1436	146	41
6602_1	0	0	2	1	0	0	0	1	3	0	0
6601_1	1	3	9	0	7	6	2	5	10	23	1
6600_1	8	97	64	17	88	12	13	8	198	76	10
660_1	93	65	126	36	160	3	12	35	36	85	5
66_1	2	19	6	3	42	0	5	4	29	17	1
6599_1	0	4	3	0	4	0	2	5	2	1	1
6598_1	10	29	19	4	39	24	29	64	51	263	3
6597_1	1089	8126	3067	533	7332	1109	1467	691	24709	2487	711
6596_1	0	5	2	0	8	0	2	3	23	10	2
6595_1	10	62	65	11	96	23	13	31	212	46	9
6594_1	3	3	29	1	5	1	0	0	8	8	0
6593_1	0	9	4	2	19	0	1	1	16	48	0
6592_1	34	131	158	17	274	110	39	85	385	140	35
6591_1	0	9	4	2	11	2	2	3	19	25	4
6590_1	5	78	12	9	70	8	17	13	108	63	1
659_1	16	856	150	17	77	207	153	109	2612	137	36
6589_1	11	33	15	6	47	0	4	0	89	23	1
6588_1	1	1	1	0	13	1	2	2	9	7	0
6587_1	9	34	34	0	18	55	18	15	198	7	6
6586_1	1	5	14	4	17	7	16	13	25	7	7
6585_1	11	62	44	5	30	0	8	3	81	25	3
6584_1	1	4	34	1	23	0	3	7	138	15	8
6583_1	0	4	11	0	18	4	3	6	18	88	2
6582_1	7	35	9	6	39	17	12	13	109	117	16
6581_1and2	0	15	16	6	32	4	13	8	32	44	4
6580_1	16	50	52	10	94	39	56	42	87	77	12
658_1	1	5	9	3	3	0	6	2	47	10	2
6579_1	134	603	306	32	372	193	148	48	1375	206	78
6578_1	5	25	49	5	48	22	10	46	60	57	9
6577_1	1	0	4	0	5	0	0	1	5	2	1
6576_1	27	92	61	22	245	8	40	39	371	56	14
6575_1	15	246	41	8	30	1	48	20	853	48	12
6574_1	3	3	9	1	10	0	2	6	52	6	1
6573_1	0	9	1	0	8	4	1	1	16	11	1
6572_1	0	0	2	0	0	0	0	0	0	0	0
6571_1	7	67	42	12	49	9	21	18	121	55	12
6570_1	17	22	56	7	100	2	33	65	125	31	15
657_1	47	181	42	27	69	15	5	11	92	64	4
6569_1	3	18	17	2	34	1	5	25	48	9	5
6568_1	5	121	55	6	66	18	32	22	133	68	13
6567_1	0	2	0	0	3	0	0	0	0	0	0
6566_1	0	0	1	0	0	0	0	1	0	0	0
6565_1	0	6	4	1	11	2	12	5	5	81	1
6564_1	0	5	11	4	18	0	7	15	14	16	4
6563_1	0	3	2	0	5	0	0	0	26	8	4
6562_1	19	121	171	37	174	27	16	20	189	161	13
6561_1	0	2	5	0	13	0	0	1	24	3	0
6560_1	8	17	28	1	38	10	12	21	37	7	10
656_1	17	49	86	16	165	7	46	54	111	52	35
6559_1	9	4	10	1	30	0	7	0	26	22	3
6558_1	46	122	88	19	190	75	75	26	708	65	10
6557_1	15	74	58	12	89	11	5	5	91	36	5
6556_1	22	91	117	7	146	47	41	47	204	161	21
6555_1	0	2	3	0	4	0	0	1	7	0	1
6554_1	1	7	11	1	15	3	6	25	23	2	8
6553_1	0	25	6	0	17	0	0	11	27	97	1
6552_1	5	7	17	6	39	17	8	38	36	76	6
6551_1	57	212	122	26	332	55	52	28	502	141	18
6550_1	73	276	184	45	371	123	67	40	942	242	37
655_1	14	15	34	5	71	14	49	66	38	14	18
6549_1	4	1	15	3	30	3	6	42	24	13	10
6548_1	0	18	6	1	22	2	9	11	55	73	1
6547_1	10	147	180	16	139	103	73	20	391	256	30
6546_1	0	8	19	1	31	1	16	17	43	36	8
6545_1	0	7	5	1	6	2	2	1	22	4	2
6544_1	1	13	11	0	23	13	7	8	21	83	1
6543_1	3	17	12	2	12	5	13	3	41	17	3
6542_1	0	0	3	0	2	0	16	9	22	166	0
6541_1	0	34	18	3	17	0	6	4	62	18	3
6540_1	8	13	43	4	85	0	21	44	44	25	12
654_1	5	9	6	1	49	3	9	6	29	191	4
6539_1	13	44	36	27	86	32	20	3	93	56	3
6538_1	14	57	52	12	87	19	7	18	83	62	7
6537_1	0	2	0	0	2	0	0	2	38	2	0
6536_1	2	13	14	1	18	0	2	5	3	6	3
6535_1	4	13	24	5	38	0	11	22	43	17	6
6534_1	29	33	30	9	33	3	3	5	52	15	4
6533_1	0	13	0	3	1	1	0	0	4	0	0
6532_1	2	9	6	1	21	1	2	9	18	6	9
6531_1	231	1504	809	109	1204	410	333	115	1363	1212	196
6530_1	95	446	240	67	794	98	96	122	296	532	17
653_1	20	152	51	16	368	49	78	19	657	81	16
6529_1	38	178	12	6	43	4	7	9	75	33	2
6528_1	734	3974	1457	322	5531	426	712	330	17967	1745	487
6527_1	4	31	16	5	68	12	22	48	25	229	7
6526_1	1	2	20	1	233	18	282	5	192	47	1
6525_1	17	47	46	12	41	18	18	21	74	19	11
6524_1	1	54	33	6	69	2	29	5	59	83	3
6523_1	0	0	3	0	3	1	0	2	2	8	1
6522_1	0	0	0	0	0	0	0	1	1	2	0
6521_1	52	275	244	36	261	116	38	72	336	175	24
6520_1	1	3	3	1	1	0	0	0	0	1	0
652_1	0	8	8	2	23	10	29	3	64	45	0
6519_1	23	134	130	21	33	50	13	2	49	33	5
6518_1	8	11	13	3	6	0	1	0	25	18	2
6517_1	59	258	161	41	357	63	65	34	574	281	29
6516_1	20	77	43	8	138	41	18	18	191	79	5
6515_1	8	56	28	5	71	24	15	8	124	50	9
6514_1	0	3	8	5	14	0	4	13	3	4	1
6513_1	0	1	5	0	5	1	1	5	3	4	0
6512_1	0	2	0	0	0	0	0	0	1	0	0
6511_1	4	37	18	0	11	3	11	3	32	14	3
6510_1	7	20	29	1	33	0	4	13	27	9	4
651_1	364	1073	616	176	2338	804	682	209	5706	722	146
6509_1	10	43	102	14	147	14	81	202	67	61	52
6508_1	46	523	414	23	232	230	48	24	1920	419	163
6507_1	2	8	6	0	8	3	4	9	11	12	2
6506_1	11	46	37	7	146	13	24	10	155	43	3
6505_1	4	14	5	4	64	7	5	7	145	51	3
6504_1	0	0	0	0	0	0	0	0	0	0	0
6503_1	2	5	7	2	13	0	3	3	13	4	2
6502_1	25	103	95	8	118	18	41	37	210	107	8
6501_1	2	82	60	2	37	24	8	10	133	78	14
6500_1	10	26	24	0	25	24	1	13	41	23	6
650_1	0	2	5	2	7	0	0	2	8	8	0
65_1	15	46	20	0	65	15	22	9	203	91	6
6499_1	8	13	12	5	38	6	17	28	30	37	6
6498_1	19	143	84	12	149	47	123	14	275	92	15
6497_1	0	5	1	0	5	0	0	1	8	3	0
6496_1	12	169	80	8	117	52	18	42	124	165	7
6495_1	8	10	26	10	37	22	30	45	22	14	19
6494_1	16	29	18	17	160	2	57	26	339	23	5
6493_1	5	5	2	0	8	0	0	6	10	2	0
6492_1	5	40	5	0	1	0	15	4	207	9	2
6491_1	1	3	4	0	12	5	7	7	24	3	0
6490_1	12	64	44	7	126	19	10	23	163	59	11
649_1	17	65	211	27	373	21	151	365	80	117	61
6489_1	0	3	3	0	3	0	0	2	3	0	0
6488_1	0	12	5	1	5	0	0	1	1	1	1
6487_1	5	62	38	7	62	14	24	11	83	74	9
6486_1	29	132	125	17	176	46	46	37	222	81	17
6485_1	6	43	24	10	49	5	9	5	79	37	9
6484_1	2	8	12	1	9	5	3	5	27	2	3
6483_1	5	42	29	9	38	7	12	7	129	58	8
6482_1	0	1	4	0	0	0	0	0	4	10	0
6481_1	141	914	400	127	652	100	171	109	1357	377	57
6480_1	4	77	73	6	57	8	12	16	97	49	12
648_1	3	3	11	4	15	0	0	0	2	3	0
6479_1	0	2	5	3	0	0	0	0	0	5	0
6478_1	14	64	148	11	271	6	40	137	58	32	35
6477_1	3	3	10	5	17	0	3	4	93	14	1
6476_1	1	1	1	0	2	0	1	3	6	14	2
6475_1	4	46	34	1	65	5	52	18	286	137	23
6474_1	293	1174	717	175	2119	137	217	309	724	1544	85
6473_1	7	14	17	1	13	50	52	22	806	9	7
6472_1	0	1	0	0	0	0	1	2	1	1	0
6471_1	6	34	33	5	127	6	18	43	44	174	4
6470_1	46	240	194	34	238	47	35	69	317	195	41
647_1	8	51	53	13	66	0	31	16	90	32	11
6469_1	13	78	33	4	42	20	2	11	128	17	13
6468_1	2	1	1	0	2	0	0	0	1	0	0
6467_1	101	520	172	52	630	108	133	90	1484	213	42
6466_1	7	46	28	9	67	20	112	16	853	57	13
6465_1	69	283	373	64	559	174	85	131	271	599	18
6464_1	7	3	21	5	32	0	20	20	7	12	11
6463_1	5	8	8	1	14	14	1	4	4	8	0
6462_1	0	10	11	4	29	8	6	19	19	16	1
6461_1	37	203	207	15	209	97	66	45	505	245	37
6460_1	2	9	0	4	9	1	2	5	19	7	0
646_1	52	158	125	20	222	124	94	13	321	175	16
6459_1	43	153	190	32	160	36	28	36	484	178	22
6458_1	1	29	7	1	23	8	12	2	38	17	0
6457_1	1	1	0	0	3	0	1	1	8	1	3
6456_1	4	5	11	0	8	0	7	7	26	24	20
6455_1	16	80	83	14	49	51	11	15	123	94	8
6454_1	38	244	242	18	269	104	87	59	489	392	34
6453_1	30	78	27	2	226	24	80	10	192	112	1
6452_1	6	30	16	4	32	9	15	6	18	12	2
6451_1	2	26	16	1	81	46	37	22	155	272	3
6450_1	12	50	14	7	30	3	1	5	44	22	4
645_1	13	172	62	21	200	5	13	25	107	38	8
6449_1	1	9	1	2	9	0	0	2	4	4	0
6448_1	2	5	6	1	20	8	6	6	37	9	3
6447_1	3	2	0	1	5	2	3	0	3	7	0
6446_1	2	0	4	0	1	0	1	1	3	0	2
6445_1	0	0	5	0	29	2	28	21	35	370	0
6444_1	26	87	133	26	95	22	21	20	632	106	12
6443_1	106	448	226	57	468	151	71	72	744	225	33
6442_1	1	1	0	0	3	1	0	0	5	1	0
6441_1	0	0	1	0	1	0	0	0	4	1	0
6440_1	3	5	18	2	416	142	204	4	191	42	2
644_1	47	328	181	27	243	88	50	31	466	194	28
6439_1	0	0	3	0	1	0	0	1	4	0	0
6438_1	0	0	1	0	4	0	0	1	3	0	0
6437_1	22	68	34	13	141	38	24	28	184	39	7
6436_1	69	327	151	31	699	98	171	57	975	262	35
6435_1	2	9	4	3	18	5	0	0	29	8	4
6434_1	0	1	0	0	1	0	0	2	0	15	0
6433_1	0	31	11	3	31	0	2	18	37	141	4
6432_1	99	400	220	57	466	151	106	59	1305	424	42
6431_1	0	10	3	1	12	8	3	11	172	6	1
6430_1	33	127	74	15	210	40	61	69	368	114	31
643_1	5	38	4	0	11	0	0	6	15	22	0
6429_1	6	8	3	0	5	1	4	2	17	19	0
6428_1	29	128	104	17	165	40	32	16	302	111	20
6427_1	45	82	198	24	370	7	176	298	72	131	68
6426_1	0	0	0	1	13	0	0	3	4	50	1
6425_1	13	93	118	23	175	16	101	152	829	123	34
6424_1	0	0	4	0	6	4	4	1	45	7	0
6423_1	4	6	28	0	12	1	6	16	5	6	2
6422_1	1	11	5	0	9	0	3	1	40	11	0
6421_1	0	1	0	0	3	0	3	0	24	6	3
6420_1	10	23	33	4	23	3	8	25	21	41	1
642_1	2	8	6	2	14	0	5	12	3	3	0
6419_1	0	2	1	0	6	0	0	2	7	3	0
6418_1	12	50	68	15	71	91	16	9	118	53	4
6417_1	19	148	99	21	129	32	34	38	177	85	7
6416_1	0	0	1	0	0	0	0	0	0	1	1
6415_1	39	55	93	7	271	48	181	36	369	260	22
6414_1	2	10	30	3	52	0	24	58	6	17	4
6413_1	2	15	45	7	64	0	23	117	14	20	20
6412_1	30	135	33	18	281	44	54	45	500	89	13
6411_1	127	618	278	57	1206	92	167	54	3615	384	116
6410_1	1	0	1	0	3	3	0	2	3	2	0
641_1	12	41	23	20	64	12	15	7	36	62	3
6409_1	0	2	1	0	1	0	0	1	3	0	1
6408_1	1	12	4	0	28	7	6	1	87	32	9
6407_1	0	7	1	0	2	0	0	0	1	2	0
6406_1	2	3	11	1	12	0	5	16	4	3	1
6405_1	0	14	6	4	27	0	8	11	7	7	5
6404_1	3	3	5	0	4	0	1	1	3	3	0
6403_1	0	2	5	1	10	0	1	5	16	8	1
6402_1	0	0	3	0	5	0	0	3	5	15	2
6401_1	1	0	2	0	2	0	1	4	2	1	0
6400_1	5	4	88	4	159	1	15	107	16	52	22
640_1	2	29	34	3	51	15	18	50	69	24	9
64_1	4	9	8	6	20	15	1	0	28	9	9
6399_1	3	12	11	2	11	0	4	19	18	7	9
6398_1	32	228	82	15	204	26	43	20	626	86	9
6397_1	53	146	185	32	207	28	70	16	560	114	20
6396_1	1	9	2	1	3	0	2	3	4	10	2
6395_1	36	124	133	12	196	13	29	59	353	129	27
6394_1	0	4	0	3	8	0	3	1	16	6	1
6393_1	2	0	2	0	5	7	4	3	5	20	3
6392_1	30	749	518	40	200	201	41	133	643	340	24
6391_1	1	7	9	2	30	0	9	15	7	44	2
6390_1	0	1	0	0	1	0	0	1	1	12	1
639_1	0	1	9	0	11	3	4	2	8	25	1
6389_1	0	8	10	0	12	0	11	2	9	7	2
6388_1	5	130	75	22	102	34	25	28	169	92	14
6387_1	1	20	13	3	15	4	4	2	23	18	4
6386_1	5	12	6	2	16	0	6	4	20	7	2
6385_1	1	2	3	1	2	0	0	1	0	2	0
6384_1	5	25	7	2	21	0	5	2	82	24	10
6383_1	19	61	79	16	140	5	63	84	173	78	43
6382_1	64	495	760	116	1946	0	342	1650	115	370	99
6381_1	1	2	1	0	2	0	0	0	2	0	0
6380_1	3	46	14	0	5	5	30	12	168	41	3
638_1	0	5	3	1	3	0	5	0	19	4	1
6379_1	1	13	12	5	23	1	8	36	24	14	3
6378_1	0	0	1	0	3	0	2	5	3	1	0
6377_1	0	4	6	3	6	1	5	0	61	4	1
6376_1	3	4	7	3	23	0	4	7	12	2	2
6375_1	6	6	29	6	16	0	0	1	4	9	1
6374_1	1	2	4	5	15	8	2	2	19	10	1
6373_1	0	1	0	0	0	5	0	1	5	0	0
6372_1	11	67	69	8	121	92	32	25	215	51	12
6371_1	15	85	150	19	52	61	5	14	36	13	3
6370_1	0	0	0	0	0	0	0	0	0	0	0
637_1	25	173	133	17	223	17	29	33	527	69	25
6369_1	2	6	3	0	12	5	0	2	20	18	1
6368_1	117	140	236	104	440	35	64	35	184	233	13
6367_1	3	7	8	3	32	8	12	11	12	105	1
6366_1	13	59	44	7	72	23	21	18	170	69	15
6365_1	7	98	27	6	86	10	3	7	44	27	3
6364_1	8	45	113	12	307	2	63	185	69	76	21
6363_1	5	6	12	0	17	2	1	6	6	3	2
6362_1	0	4	1	2	4	1	1	0	0	5	1
6361_1	0	3	6	0	0	0	2	21	3	1	0
6360_1	5	17	12	4	35	2	8	12	80	34	1
636_1	12	75	35	6	125	5	20	47	130	88	8
6359_1	16	139	146	10	146	10	21	12	260	100	18
6358_1	0	1	5	0	152	12	146	6	42	395	1
6357_1	36	175	165	22	227	50	44	95	295	116	19
6356_1	0	0	0	0	5	0	0	1	10	1	0
6355_1	4	7	7	0	31	13	7	4	31	13	0
6354_1	3	0	3	0	26	0	8	10	14	3	0
6353_1	16	113	166	15	141	54	52	13	243	120	35
6352_1	1	13	10	4	27	9	9	9	39	21	6
6351_1	81	157	80	47	261	34	44	38	222	164	26
6350_1	7	28	14	3	47	11	10	4	84	24	3
635_1	56	163	106	18	279	41	55	41	460	159	35
6349_1	54	224	242	41	348	94	111	56	425	193	22
6348_1	0	4	0	0	1	0	0	1	19	4	1
6347_1	3	34	10	14	59	24	12	6	115	10	2
6346_1	3	20	24	0	20	2	7	7	23	16	4
6345_1	6	26	10	2	39	0	2	4	61	29	1
6344_1	1	16	50	3	75	50	19	28	443	67	7
6343_1	0	5	2	0	3	0	3	1	6	3	2
6342_1	5	11	12	0	83	0	3	85	23	20	2
6341_1	7	96	6	2	21	0	25	8	313	43	10
6340_1	18	162	87	16	115	20	23	14	379	105	18
634_1	1	8	13	1	24	0	14	2	82	27	3
6339_1	1	0	1	0	1	0	0	1	0	0	0
6338_1	0	13	15	3	7	6	4	0	43	9	1
6337_1	4	100	32	3	63	4	7	7	25	16	13
6336_1	0	6	13	1	6	0	0	3	9	3	2
6335_1	82	384	315	66	476	98	152	37	595	221	51
6334_1	4	6	10	0	12	0	8	9	11	48	1
6333_1	1	22	22	0	37	2	13	10	105	16	7
6332_1	0	1	1	0	12	0	3	1	4	97	0
6331_1	2	8	15	1	36	28	34	21	136	45	15
6330_1	0	4	4	1	7	0	1	0	6	4	1
633_1	29	118	4	5	27	5	3	10	92	90	0
6329_1	1	3	3	1	13	1	3	2	11	4	1
6328_1	25	55	276	21	462	14	64	260	139	308	50
6327_1	6	62	35	11	146	13	27	42	106	42	22
6326_1	11	67	23	4	56	6	6	15	87	31	7
6325_1	4	52	7	8	111	22	21	12	312	48	7
6324_1	6	27	11	3	47	7	18	2	41	19	3
6323_1	14	62	18	8	95	15	3	7	58	35	2
6322_1	0	0	0	0	0	0	0	0	0	0	0
6321_1	3	16	17	2	19	2	5	8	29	9	3
6320_1	0	3	2	0	7	8	1	6	15	26	1
632_1	4	34	26	5	50	0	11	17	30	25	10
6319_1	5	5	14	2	36	1	13	26	12	4	8
6318_1	0	1	0	0	2	0	6	2	14	6	0
6317_1	7	12	32	3	64	1	36	11	82	30	6
6316_1	527	121	19	203	790	1	6	6	13	4	4
6315_1	2	0	7	2	13	6	25	5	7	5	1
6314_1	35	124	163	29	207	20	46	64	285	103	15
6313_1	17	117	75	23	140	39	41	19	262	104	17
6312_1	0	3	0	1	3	0	0	1	0	0	1
6311_1	2	3	6	0	4	0	3	3	15	3	4
6310_1	0	4	0	1	0	0	0	0	0	1	0
631_1	9	51	25	6	103	1	21	33	87	19	9
6309_1	2	19	65	1	48	14	17	36	17	12	6
6308_1	0	3	4	1	11	0	5	0	21	5	1
6307_1	6	28	12	4	25	1	2	1	31	19	0
6306_1	6	12	11	1	18	2	8	9	18	4	3
6305_1	7	32	45	4	52	10	11	12	115	18	6
6304_1	9	42	34	6	41	15	28	13	28	39	7
6303_1	9	32	86	5	61	8	18	19	106	27	7
6302_1	24	90	66	14	173	1	19	33	279	49	29
6301_1	6	72	35	11	90	8	15	50	234	135	6
6300_1	16	35	125	18	82	17	21	22	156	86	4
630_1	0	10	1	0	12	0	6	2	13	40	0
63_1	5	15	19	2	47	15	10	14	88	49	2
6299_1	9	12	23	3	51	0	19	0	44	9	3
6298_1	3	45	18	9	9	6	20	13	295	35	10
6297_1	9	72	61	5	119	30	16	20	319	53	17
6296_1	6	16	20	4	39	0	8	10	134	25	1
6295_1	32	262	107	19	342	46	61	69	324	438	18
6294_1	6	14	41	7	66	5	17	43	23	17	17
6293_1	0	5	5	0	9	0	5	1	22	8	7
6292_1	36	19	24	27	91	0	12	22	1	5	1
6291_1	5	23	12	0	8	8	13	5	68	3	0
6290_1	1	17	18	1	23	22	17	33	29	55	12
629_1	56	132	172	23	218	109	39	26	589	134	26
6289_1	43	228	324	27	481	37	111	146	1003	207	60
6288_1	4	10	6	1	22	0	9	9	41	6	3
6287_1	11	55	63	8	121	3	22	60	60	38	11
6286_1	3	2	4	0	5	0	0	4	5	5	1
6285_1	1	0	6	0	15	23	3	13	7	4	4
6284_1	0	1	0	1	0	0	0	0	0	1	0
6283_1	1	0	0	0	0	0	0	0	4	2	0
6282_1	3	2	3	0	8	0	4	1	13	3	1
6281_1	1	21	6	0	5	0	10	11	149	10	2
6280_1	0	0	2	0	1	0	1	0	1	1	2
628_1	1	4	0	0	2	0	1	2	2	0	2
6279_1	8	36	63	12	119	11	62	76	167	60	28
6278_1	0	38	12	7	7	18	0	4	102	10	1
6277_1	8	6	7	2	16	0	1	5	26	11	3
6276_1	0	0	0	0	0	0	0	0	0	0	0
6275_1	32	445	142	20	181	72	106	23	475	162	41
6274_1	0	1	1	0	1	1	1	2	1	4	0
6273_1	11	61	28	8	66	14	19	7	260	35	5
6272_1	24	109	95	7	159	33	38	57	452	115	17
6271_1	0	1	2	0	1	0	1	0	5	0	0
6270_1	25	142	110	14	124	54	25	31	271	139	16
627_1	0	9	5	0	18	0	1	0	30	6	2
6269_1	14	76	58	11	69	25	22	8	178	72	10
6268_1	80	2266	483	77	374	258	421	216	4953	675	51
6267_1	30	325	127	39	278	83	91	16	465	117	24
6266_1	5	39	67	7	92	10	24	28	173	37	11
6265_1	0	1	6	1	2	2	0	2	11	5	1
6264_1	0	4	11	1	8	0	2	6	6	5	1
6263_1	2	4	3	3	8	0	2	1	10	6	0
6262_1	0	0	1	0	1	2	0	4	3	9	0
6261_1	4	17	51	2	39	3	12	27	14	14	11
6260_1	1	5	3	0	0	1	3	0	13	6	0
626_1	25	80	84	13	112	6	15	18	229	59	10
6259_1	12	14	17	6	36	17	2	16	34	57	0
6258_1	2	7	21	0	15	9	12	10	14	10	1
6257_1	0	3	0	2	2	0	0	1	1	1	0
6256_1	2	27	32	11	61	17	10	15	147	57	18
6255_1	2	19	31	2	6	0	5	8	101	22	4
6254_1	0	1	4	0	5	0	0	1	6	1	0
6253_1	9	23	9	0	27	4	7	4	51	10	3
6252_1	13	172	72	25	138	26	38	11	154	56	5
6251_1	2	1	1	1	15	0	4	1	5	26	1
6250_1	3	49	130	15	73	8	13	28	34	22	27
625_1	16	198	137	16	180	27	26	21	362	111	23
6249_1	8	62	49	10	48	28	22	8	139	28	11
6248_1	18	272	160	13	64	112	141	39	3521	189	133
6247_1and2	0	1	2	0	0	0	3	0	2	0	0
6246_1	1	7	9	0	11	0	2	3	8	2	0
6245_1	17	26	62	0	40	5	0	18	195	52	20
6244_1	32	104	49	7	169	37	49	28	263	109	27
6243_1	0	0	0	0	0	0	0	0	0	0	0
6242_1	32	49	84	21	117	0	16	6	49	56	3
6241_1	5	13	13	0	36	0	23	21	43	14	2
6240_1	14	81	74	15	64	37	31	13	92	152	11
624_1	0	0	2	0	1	3	0	0	3	1	0
6239_1	1	6	1	1	3	0	1	2	11	6	2
6238_1	1	3	4	0	0	3	2	0	2	6	0
6237_1	3	11	13	0	14	0	5	5	32	9	0
6236_1	12	43	64	7	116	9	28	43	84	41	18
6235_1	0	3	2	0	16	0	46	2	12	2	0
6234_1	19	187	47	28	203	7	12	16	101	98	2
6233_1	1	6	7	0	12	0	1	1	12	3	1
6232_1	3	9	15	1	32	0	3	20	10	9	1
6231_1	0	36	23	2	15	24	10	3	28	9	6
6230_1	1	5	10	0	10	0	8	4	26	12	2
623_1	10	47	108	49	90	6	17	54	14	29	13
6229_1	5	35	22	1	67	3	17	9	205	25	11
6228_1	0	23	6	1	25	0	6	1	18	1	2
6227_1	63	343	137	29	318	138	93	31	940	231	40
6226_1	2	6	5	3	7	4	5	3	16	6	2
6225_1	71	463	170	94	945	8	104	64	293	305	6
6224_1	6	27	31	10	22	27	3	2	30	13	3
6223_1	1	8	11	4	10	0	6	8	12	5	2
6222_1	0	0	2	0	2	0	1	2	7	0	1
6221_1	0	3	0	0	8	0	0	1	12	0	3
6220_1	1	2	0	0	0	0	0	3	0	0	1
622_1	72	466	196	62	596	65	95	41	1444	235	40
6219_1	0	3	2	1	3	5	2	1	7	2	0
6218_1	0	2	0	0	6	12	2	1	1	9	0
6216_1	1	6	3	0	16	0	0	1	19	7	0
6215_1	0	0	2	0	0	0	2	1	6	2	0
6214_1	1	1	1	2	3	0	0	2	19	1	0
6213_1	41	245	107	37	342	70	71	33	1128	252	76
6212_1	0	3	5	0	4	0	2	2	8	5	0
6211_1	27	15	19	22	61	5	5	0	4	15	0
6210_1	1	0	0	0	1	0	0	0	1	0	0
621_1	19	13	22	8	551	42	540	30	152	1323	16
6209_1	772	71	39	225	203	12	1	37	0	177	0
6208_1	9	15	26	2	50	1	32	28	15	18	7
6207_1	0	0	0	0	0	0	0	0	0	0	0
6205_1	34	561	250	23	736	121	114	134	555	625	82
6204_1	17	20	8	13	74	114	238	151	218	196	3
6203_1	1	7	7	0	10	0	5	8	3	4	0
6202_1	0	1	6	1	6	0	4	11	6	5	2
6201_1	2	8	0	1	5	0	1	1	0	0	1
6200_1	162	807	584	91	1007	354	182	158	2139	666	90
620_1	0	1	15	1	227	13	98	11	206	23	1
62_1	0	16	7	0	7	2	6	3	40	4	0
6199_1	3	77	22	0	14	20	21	8	363	20	3
6198_1	1	4	4	1	4	0	0	4	9	0	1
6197_1	0	6	7	0	13	0	2	1	11	6	3
6196_1	0	2	9	0	11	0	7	14	3	2	0
6195_1	9	71	8	1	8	0	45	10	404	24	12
6194_1	1	12	8	2	32	0	2	5	74	32	6
6193_1	5	22	5	5	30	6	6	0	146	27	5
6192_1	18	76	71	11	95	17	18	17	269	38	11
6191_1	0	0	2	0	5	0	1	6	1	5	4
6190_1	1	4	9	0	11	0	0	4	1	1	2
619_1	11	51	18	1	62	13	41	4	41	27	1
6189_1	2	6	15	2	18	1	7	11	18	62	1
6188_1	1	2	1	0	6	0	1	0	5	6	1
6187_1	0	1	7	1	6	0	5	9	8	5	8
6186_1	0	9	10	2	11	0	0	4	5	6	0
6185_1	0	1	3	0	13	0	1	2	19	8	1
6184_1	3	24	17	3	10	0	3	9	4	9	1
6183_1	0	1	1	0	0	0	0	1	10	0	1
6182_1	19	45	74	6	158	8	35	89	55	48	11
6181_1	1	6	2	0	7	1	5	1	25	7	1
6180_1	0	0	0	0	0	0	0	0	0	0	0
618_1	23	171	134	26	302	47	52	66	336	132	26
6179_1	22	56	47	14	78	16	6	12	169	45	5
6178_1	0	0	13	0	3	0	1	5	0	1	3
6177_1	5	47	51	11	61	9	3	10	240	29	8
6176_1	5	32	23	5	41	3	12	9	15	13	9
6175_1	0	4	6	0	4	0	2	3	11	9	1
6174_1	0	5	0	0	12	3	3	3	24	15	0
